92,Motor,LL-RB-DC IO-AIR Funkmotor I IO-AIR Radio Motors,,Rollo,Roller Blind,ja,ja,,
93,Motor,01010203,"LL-ME-24-24/0,9Nm RB IO-AIR",Rollo,Roller Blind,ja,ja,,
94,Motor,LL-RB-DC IO-AIR Batterie Funkmotor I IO-AIR Battery Radio Motors,,Rollo,Roller Blind,ja,ja,,
95,Motor,01010204,"LL-ME-BAT/I-24/0,6Nm RB IO-AIR ",Rollo,Roller Blind,ja,ja,,
96,Motor,01010205,"LL-ME-BAT/I-24/0,9Nm RB IO-AIR ",Rollo,Roller Blind,ja,ja,,
97,Motor,LL-RB-DC Digitale SMI Motoren I Digital SMI Motors ,,Rollo,Roller Blind,ja,ja,,
98,Motor,01010202,"LL-SMI-24-24/0,9Nm RB",Rollo,Roller Blind,ja,ja,,
99,Motor,VL-35 Mechanische Motoren I Mechanical Motors,,Rollo,Roller Blind,ja,ja,,
100,Motor,01066000,VL-MM-230-35/6Nm,Rollo,Roller Blind,ja,ja,,
101,Motor,01066005,VL-MM-230-35Q/6Nm,Rollo,Roller Blind,ja,ja,,
102,Motor,01066011,VL-MM-230-35/10Nm,Rollo,Roller Blind,ja,ja,,
103,Motor,01066031,VL-MM-230-35S/10Nm,Rollo,Roller Blind,ja,ja,,
104,Motor,VL-45 Mechanische Motoren I Mechanical Motors,,Rollo,Roller Blind,ja,ja,,
105,Motor,01066043,VL-MM-230-45/10Nm,Rollo,Roller Blind,ja,ja,,
106,Motor,01066061,VL-MM-230-45/20Nm,Rollo,Roller Blind,ja,ja,,
107,Motor,VL-35 Elektronische Motoren I Electronic Motors,,Rollo,Roller Blind,ja,ja,,
108,Motor,01066360,VL-ME-WISO-230-35/6Nm,Rollo,Roller Blind,ja,ja,,
109,Motor,01066370,VL-ME-WISO-230-35Q/6Nm,Rollo,Roller Blind,ja,ja,,
110,Motor,01066381,VL-ME-WISO-230-35/10Nm,Rollo,Roller Blind,ja,ja,,
111,Motor,VL-45 Elektronische Motoren I Electronic Motors,,Rollo,Roller Blind,ja,ja,,
112,Motor,01066191,VL-ME-WISO-230-45/10Nm,Rollo,Roller Blind,ja,ja,,
113,Motor,01066201,VL-ME-WISO-230-45/20Nm,Rollo,Roller Blind,ja,ja,,
114,Motor,VL-35 VRS Funkmotoren I VRS Radio Motors,,Rollo,Roller Blind,ja,ja,,
115,Motor,01066390,VL-ME-WISO-230-35/6Nm VRS,Rollo,Roller Blind,ja,ja,,
116,Motor,01066400,VL-ME-WISO-230-35Q/6Nm VRS,Rollo,Roller Blind,ja,ja,,
